date,security,price,source,file,kind
1826-10-28,US Bank; in $,119.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-10-28,"6% war loan, 1814",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-10-28,"4-1/2%, 1832",102.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-10-28,"6% war loan, 1813",100.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-10-28,"6% war loan, 1815",104.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-01,US Bank; in $,80.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-11-01,"6% war loan, 1814",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-01,"6% war loan, 1813",100.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-01,"6% war loan, 1815",104.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-04,"6% war loan, 1814",102.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-04,"6% war loan, 1813",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-04,"6% war loan, 1815",104.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-04,"4-1/2%, 1832",102.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-04,US Bank; in $,119.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-11-08,US Bank; in $,119.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-11-08,"6% war loan, 1814",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-08,"6% war loan, 1813",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-08,"6% war loan, 1815",104.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-11,"6% war loan, 1813",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-11,US Bank; in $,119.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-11-11,"5% loan, 1821",107.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-11,"6% war loan, 1815",104.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-11,"6% war loan, 1814",102.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-15,"6% war loan, 1815",104.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-15,"6% war loan, 1813",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-15,"6% war loan, 1814",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-15,US Bank; in $,119.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-11-18,US Bank; in $,119.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-11-18,"5% loan, 1821",107.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-18,"5% new loan, 1820",105.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-18,"6% war loan, 1813",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-18,"6% war loan, 1815",104.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-18,"6% war loan, 1814",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-22,"5% new loan, 1820",105.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-22,"6% war loan, 1813",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-22,"6% war loan, 1815",104.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-22,US Bank; in $,120.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-11-22,"6% war loan, 1814",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-25,US Bank; in $,119.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-11-25,"6% war loan, 1813",101.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-25,"6% war loan, 1815",104.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-25,"6% war loan, 1814",103.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-29,"4-1/2%, 1832",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-29,"4-1/2%, 1833",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-29,"6% war loan, 1813",102.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-29,"6% war loan, 1814",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-29,"6% war loan, 1815",104.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-11-29,US Bank; in $,120.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-02,"5% new loan, 1820",108.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-02,"6% war loan, 1814",103.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-02,"6% war loan, 1815",104.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-02,"6% war loan, 1813",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-02,US Bank; in $,120.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-02,"4-1/2%, 1831",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-02,"4-1/2%, 1832",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-02,"4-1/2%, 1833",103.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-06,US Bank; in $,120.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-06,"4-1/2%, 1832",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-06,"6% war loan, 1813",101.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-06,"6% war loan, 1815",104.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-06,"4-1/2%, 1833",103.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-06,"6% war loan, 1814",103.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-09,"4-1/2%, 1832",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-09,"4-1/2%, 1833",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-09,"6% war loan, 1814",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-09,"6% war loan, 1813",101.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-09,"6% war loan, 1815",105.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-09,US Bank; in $,120.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-13,"6% war loan, 1814",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-13,US Bank; in $,120.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-13,"6% war loan, 1815",104.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-13,"6% war loan, 1813",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-16,"4-1/2%, 1831",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-16,"4-1/2%, 1833",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-16,"6% war loan, 1815",104.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-16,"4-1/2%, 1832",103.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-16,"6% war loan, 1813",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-16,US Bank; in $,120.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-16,"6% war loan, 1814",103.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-20,"4-1/2%, 1832",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-20,"6% war loan, 1815",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-20,US Bank; in $,120.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-20,"6% war loan, 1813",100.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-20,"4-1/2%, 1833",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-20,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-23,"6% war loan, 1815",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-23,US Bank; in $,120.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-23,"4-1/2%, 1833",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-23,"6% war loan, 1813",100.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-23,"4-1/2%, 1832",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-27,"6% war loan, 1815",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-27,"6% war loan, 1813",100.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-27,"6% war loan, 1814",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-27,US Bank; in $,120.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1826-12-27,"4-1/2%, 1832",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-30,"6% war loan, 1815",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1826-12-30,US Bank; in $,120.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-03,"4-1/2%, 1832",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-03,"4-1/2%, 1833",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-03,"6% war loan, 1815",102.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-03,"6% war loan, 1813",100.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-03,US Bank; in $,117.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-06,"6% war loan, 1815",102.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-06,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-06,US Bank; in $,117.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-06,"4-1/2%, 1832",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-06,"6% war loan, 1813",100.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-06,"4-1/2%, 1833",102.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-10,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-10,"6% war loan, 1815",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-10,"6% war loan, 1813",100.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-10,"4-1/2%, 1832",102.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-10,"4-1/2%, 1831",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-10,US Bank; in $,117.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-13,"6% war loan, 1813",100.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-13,"6% war loan, 1814",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-13,"6% war loan, 1815",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-13,US Bank; in $,116.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-17,"6% war loan, 1815",102.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-17,"6% war loan, 1814",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-17,US Bank; in $,117.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-17,"6% war loan, 1813",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-20,US Bank; in $,117.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-20,"6% war loan, 1813",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-20,"6% war loan, 1814",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-24,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-24,US Bank; in $,117.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-24,"6% war loan, 1813",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-27,"4-1/2%, 1831",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-27,US Bank; in $,117.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-01-27,"6% war loan, 1815",103.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-27,"6% war loan, 1813",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-27,"6% war loan, 1814",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-31,"4-1/2%, 1833",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-31,"6% war loan, 1813",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-31,"6% war loan, 1814",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-31,"6% war loan, 1815",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-31,"4-1/2%, 1832",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-01-31,US Bank; in $,117.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-03,"6% war loan, 1814",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-03,"6% war loan, 1815",103.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-03,"4-1/2%, 1833",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-03,US Bank; in $,117.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-07,"6% war loan, 1814",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-07,"6% war loan, 1815",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-07,US Bank; in $,117.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-10,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-10,"4-1/2%, 1833",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-10,US Bank; in $,117.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-10,"6% war loan, 1815",103.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-10,"6% war loan, 1813",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-10,"4-1/2%, 1831",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-14,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-14,"6% war loan, 1815",103.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-14,US Bank; in $,117.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-14,"4-1/2%, 1831",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-14,"6% war loan, 1813",101.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-17,"6% war loan, 1813",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-17,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-17,US Bank; in $,117.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-17,"4-1/2%, 1832",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-17,"6% war loan, 1815",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-21,US Bank; in $,117.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-21,"6% war loan, 1815",103.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-21,"6% war loan, 1814",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-21,"6% war loan, 1813",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-24,"6% war loan, 1813",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-24,"6% war loan, 1814",102.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-24,US Bank; in $,117.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-24,"6% war loan, 1815",103.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-28,US Bank; in $,117.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-02-28,"6% war loan, 1814",102.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-28,"6% war loan, 1813",102.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-02-28,"6% war loan, 1815",103.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-03,"6% war loan, 1813",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-03,"6% war loan, 1814",102.125,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-03,US Bank; in $,117.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-03-03,"6% war loan, 1815",102.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-03,"4-1/2%, 1831",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-03,"4-1/2%, 1832",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-07,"6% war loan, 1814",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-07,"6% war loan, 1815",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-07,"6% war loan, 1813",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-07,US Bank; in $,117.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-03-10,US Bank; in $,117.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-03-10,"6% war loan, 1815",103.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-10,"6% war loan, 1814",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-10,"6% war loan, 1813",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-14,"6% war loan, 1813",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-14,"4-1/2%, 1831",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-14,"5% loan, 1821",108.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-14,US Bank; in $,117.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-03-14,"6% war loan, 1814",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-14,"6% war loan, 1815",103.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-17,"6% war loan, 1813",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-17,"6% war loan, 1814",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-17,"6% war loan, 1815",103.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-17,US Bank; in $,117.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-03-21,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-21,US Bank; in $,118.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-03-21,"6% war loan, 1813",100.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-24,"5% loan, 1821",107.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-24,US Bank; in $,118.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-03-28,"6% war loan, 1815",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-28,"6% war loan, 1814",101.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-28,US Bank; in $,118.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-03-31,"4-1/2%, 1831",101.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-31,"6% war loan, 1813",100.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-03-31,US Bank; in $,118.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-04-04,"6% war loan, 1815",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-04,US Bank; in $,118.875,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-04-04,"6% war loan, 1813",100.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-04,"6% war loan, 1814",101.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-07,US Bank; in $,119.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-04-07,"4-1/2%, 1832",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-07,"6% war loan, 1815",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-07,"6% war loan, 1813",100.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-07,"4-1/2%, 1831",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-11,"6% war loan, 1814",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-11,"5% loan, 1821",107.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-11,US Bank; in $,119.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-04-11,"6% war loan, 1813",100.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-11,"6% war loan, 1815",102.375,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-14,"6% war loan, 1814",101.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-14,"6% war loan, 1813",100.625,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-14,"4-1/2%, 1831",101.75,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-14,US Bank; in $,119.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-04-14,"6% war loan, 1815",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-14,"4-1/2%, 1832",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-18,US Bank; in $,119.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Bank
1827-04-18,"4-1/2%, 1831",102.0,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-18,"6% war loan, 1815",102.25,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-18,"4-1/2%, 1833",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
1827-04-18,"4-1/2%, 1832",102.5,NY Shipping & Commercial List,New York Shipping and Commercial List 1817-1829.xls,Government
