month,market,Beer & Brewing,Cement & Building Materials,Chemicals,Coal Mining,Commercial Bank,Cotton Textiles,Electrical Equipment & Power,Explosives & Ammunition,Food Processing,Gas & Lighting,Glass Manufacturing,Gold & Precious Metals,Housing & Construction,Insurance,Iron & Steel,Land Bank,Machinery & Mechanical Engineering,Matches,Mercury Mining,Mining (General),Oil Production & Refining,Oil Transport & Pipeline,Other / Unclassified,Other Textiles,Paper & Cardboard,Pawnshop & Lending,Pharmaceuticals & Perfume,Printing & Publishing,Railway,Railway Car & Locomotive Building,Rubber Manufacturing,Shipbuilding,Steamship & Shipping,Sugar,Telephone & Communications,Timber & Forestry,Tobacco,Trading & Commerce,Vodka & Spirits,Water Supply
1912-05,15.83708,1.66881,1.33149,1.42105,0.50869,10.70942,0.6796,0.11678,0.91667,2.69649,1.60738,0.76562,3.82327,0.01113,12.94146,1.32183,103.881,0.47453,1.15594,0.158,0.10026,2.61221,2.07,3.03922,0.59055,0.00623,1.51208,1.01304,0.34921,9.48317,0.92105,0.0579,,10.52435,0.13863,1.00505,0.06316,0.10337,0.56605,3.08926,43.78622
1912-06,16.32857,1.77029,1.5007,1.42105,0.57298,10.85637,0.6796,0.11678,0.85013,2.60661,1.60738,0.77114,4.10203,0.01113,12.8834,1.42965,105.0001,0.53524,1.16038,0.108,0.10841,2.96753,2.07,3.03922,0.59055,0.00623,1.5384,1.01449,0.34921,10.19852,0.96491,0.05874,,11.03137,0.13863,1.00505,0.06316,0.10408,0.56605,3.08926,43.78622
1912-07,16.66997,1.66881,1.75062,1.42105,0.60755,11.20942,0.6796,0.13013,0.83165,2.60661,1.60738,0.78315,3.97093,0.01113,13.3922,1.45058,108.26481,0.53131,1.29395,0.108,0.10497,3.24452,2.07,3.03922,0.59055,0.00623,1.55142,1.01449,0.34921,10.49381,1.02632,0.05035,,11.23422,0.13863,1.00758,0.06316,0.10129,0.5843,3.08926,43.78622
1912-08,17.26943,1.78157,1.83638,1.42105,0.66649,11.50548,0.6796,0.14348,0.82056,2.60661,1.60738,0.85631,4.2728,0.01113,13.65344,1.53416,109.44578,0.60155,1.3023,0.108,0.10875,4.68911,2.07,3.03922,0.59055,0.00623,1.63173,1.01449,0.34921,10.77923,1.03947,0.04825,,11.63911,0.13863,1.00758,0.06588,0.09689,0.62813,3.08926,43.78622
1912-09,16.99656,1.74718,1.87744,1.42105,0.65936,10.98514,0.6796,0.14348,1.01647,2.70548,1.60738,0.83162,3.81465,0.01113,14.20467,1.34752,107.89258,0.5628,1.06855,0.108,0.10748,4.61878,2.07,3.03922,0.59055,0.00623,1.76113,1.01449,0.34921,9.64327,0.96491,0.044,,11.34094,0.13863,1.00758,0.05996,0.09162,0.577,3.08926,43.78622
1912-10,16.11883,1.50452,1.72025,1.42105,0.64942,10.95343,0.6796,0.12746,0.96841,2.70548,1.60738,0.79002,3.25804,0.00935,14.11138,1.28784,104.65388,0.49779,1.06855,0.10395,0.09733,4.31528,2.07,3.03922,0.59055,0.00623,1.71995,1.01449,0.34921,9.2881,0.92105,0.04251,,10.84698,0.13863,1.0101,0.05996,0.08898,0.57196,2.00802,43.11259
1912-11,16.43731,1.5646,1.83184,1.42105,0.68153,11.21015,0.6796,0.13847,0.92406,2.70548,1.60738,0.84681,3.68633,0.0113,13.96422,1.29973,106.36742,0.50319,1.10194,0.11407,0.10506,4.60746,2.07,3.03922,0.59055,0.00623,1.68221,1.01449,0.34921,9.61429,0.95614,0.03885,,10.65382,0.13863,1.0101,0.05596,0.09096,0.57579,2.00802,43.11259
1912-12,17.24449,1.60127,1.79451,1.42105,0.61333,11.1843,0.6796,0.13847,0.86862,2.70548,1.60738,0.87589,3.6827,0.01364,14.21515,1.25898,106.93535,0.47833,1.08525,0.1161,0.1004,4.7045,2.07,3.03922,0.59055,0.00623,1.69076,1.01449,0.34921,9.71091,0.94298,0.04045,,10.7533,0.13863,1.0101,0.05756,0.09186,0.60266,2.00802,43.11259
1913-01,17.39696,1.53734,1.84343,1.42105,0.52925,11.44622,0.6796,0.13847,0.73925,2.70548,1.66096,0.76382,2.87453,0.0191,14.25172,1.32122,107.69082,0.49893,1.15203,0.3655,0.10368,4.88881,1.58333,3.03922,0.59055,0.00623,1.73116,1.01449,0.34921,9.78824,0.91667,0.04325,,10.93936,0.13863,1.0101,0.05057,0.09186,0.60266,2.00802,43.11259
1913-02,17.43557,1.55415,1.88167,1.42105,0.56789,11.55866,0.6796,0.12613,0.73185,2.70548,1.33948,0.8221,2.8603,0.0191,14.18393,1.34873,106.08077,0.50644,1.13534,0.3655,0.1029,5.02798,1.58333,3.03922,0.59055,0.00623,1.70467,1.01449,0.34921,9.91909,0.9386,0.04368,,10.83485,0.13863,1.0101,0.05304,0.09186,0.60266,2.00802,43.11259
1913-03,17.44164,1.53649,1.91652,1.42105,0.61994,11.62479,0.6796,0.12613,0.77621,2.69649,1.33948,0.79673,2.45925,0.01371,14.37979,1.40086,103.78636,0.5112,1.16038,0.3655,0.10073,5.41042,1.58333,3.03922,0.59055,0.00623,1.69481,1.01449,0.34921,10.26069,0.94737,0.04569,,11.23346,0.13863,1.0101,0.05345,0.09186,0.60266,2.23972,43.11259
1913-04,17.44876,1.5121,1.85951,1.47368,0.62446,11.21295,0.6796,0.1318,0.72446,2.69649,1.33948,0.80862,2.5637,0.01218,14.50165,1.43096,104.13702,0.51725,1.14368,0.3741,0.10631,5.58626,1.5,3.03922,0.59055,0.00623,1.68985,1.01449,0.34921,11.0094,0.9693,0.0463,,11.86269,0.13863,1.0101,0.05427,0.09186,0.64844,1.73578,43.11259
1913-05,17.69244,1.61017,1.77273,1.47368,0.59598,11.1214,0.6796,0.1358,0.82056,2.70548,1.33948,0.76839,2.55656,0.01218,14.45137,1.42671,104.57009,0.50263,1.12699,0.4214,0.10854,5.72996,1.5,3.03922,0.59055,0.00623,1.71198,1.01449,0.34921,12.09092,0.96491,0.04611,,12.26393,0.13863,1.0101,0.05838,0.0939,0.64844,1.73578,43.11259
1913-06,17.20756,1.61017,1.72748,1.47368,0.56757,10.89754,0.6796,0.12112,0.73185,2.70548,1.33948,0.67207,2.30251,0.01401,13.67501,1.29455,104.06218,0.45603,1.03516,0.39775,0.10318,5.43666,1.5,3.03922,0.59055,0.00623,1.64345,1.01449,0.34921,11.42437,0.87719,0.0419,,10.27069,0.13863,1.0101,0.05427,0.09322,0.70101,1.73578,43.11259
1913-07,17.14375,1.64761,1.78472,1.47368,0.57092,10.98406,0.6796,0.13013,0.70228,2.70548,1.33948,0.69127,2.36706,0.01401,13.64503,1.27091,103.82681,0.44703,1.0602,0.4085,0.09929,5.47542,1.5,3.03922,0.59055,0.00623,1.66265,1.01449,0.34921,11.74304,0.89035,0.04087,,10.60013,0.13863,1.0101,0.05653,0.09322,0.70101,1.73578,43.11259
1913-08,17.60518,1.64761,1.83222,1.47368,0.59798,11.21129,0.69772,0.13013,0.72077,2.70548,1.33948,0.70376,2.4088,0.01401,13.60124,1.30953,104.61355,0.46334,1.16456,0.4085,0.09598,5.77782,1.5,3.03922,0.59055,0.00623,1.69992,1.01449,0.34921,12.151,0.89474,0.04562,,11.32712,0.13863,1.0101,0.05797,0.09322,0.57133,1.73578,43.11259
1913-09,17.73065,1.68506,1.75659,1.52632,0.63992,11.33151,0.69772,0.13013,0.61358,2.70548,1.33948,0.65067,1.94813,0.01401,13.6753,1.28839,105.52925,0.4294,1.16038,0.4343,0.10364,6.38215,1.5,3.03922,0.59055,0.00623,1.70615,1.01449,0.34921,11.89926,0.85088,0.04363,,11.53033,0.13863,1.0101,0.05756,0.09322,0.57133,1.73578,43.11259
1913-10,17.47335,1.68506,1.63691,1.52632,0.66322,11.14042,0.69772,0.13013,0.64315,2.70548,1.33948,0.66246,1.61416,0.01462,13.4093,1.25422,105.78644,0.39787,1.11029,0.41495,0.09133,6.38245,1.63333,3.03922,0.59055,0.00623,1.61132,1.01449,0.34921,11.50531,0.76754,0.04162,,10.8405,0.13863,1.0101,0.06003,0.09322,0.56431,1.73578,43.11259
1913-11,17.28963,1.68506,1.59928,1.52632,0.76106,11.14616,0.69772,0.12679,0.5914,2.69649,1.33948,0.60672,1.33393,0.01462,13.30074,1.16756,105.60412,0.3638,1.13534,0.3827,0.07972,6.01739,1.63333,3.03922,0.59055,0.00623,1.5947,1.01449,0.34921,11.17194,0.74561,0.04112,,10.73178,0.13863,1.0101,0.05921,0.09322,0.56431,1.73578,43.11259
1913-12,18.22222,1.5877,1.53853,1.52632,0.7534,11.06738,0.69772,0.12679,0.57292,2.533,1.33948,0.54171,1.64287,0.01362,13.07182,1.10638,106.1014,0.44095,1.15203,0.3956,0.07609,5.92429,1.63333,3.03922,0.59055,0.00623,1.5,1.01449,0.34921,11.00398,0.70614,0.04324,,10.39253,0.13863,1.0101,0.05756,0.08605,0.53418,1.73578,26.94537
1914-01,18.51415,1.57272,1.76031,1.52632,0.80228,11.46866,0.69772,0.12679,0.6376,2.533,1.33948,0.6089,1.87465,0.01362,11.68129,1.34121,109.60767,0.50302,1.15203,0.3956,0.08255,5.91093,1.63333,3.03922,0.59055,0.00623,1.58269,1.01449,0.34921,11.31392,0.70614,0.04285,,11.66532,0.13863,1.0101,0.05756,0.08605,0.53418,1.73578,26.94537
1914-02,17.99578,1.57272,1.76578,1.52632,0.75196,11.45774,0.69772,0.12679,0.56552,2.533,1.33948,0.57871,1.73045,0.01362,13.74388,1.22078,106.50629,0.45361,1.32734,0.3827,0.08148,5.20532,1.63333,3.03922,0.59055,0.00623,1.56565,1.01449,0.34921,11.07461,0.71491,0.04285,,11.39013,0.13863,1.0101,0.05756,0.08605,0.53418,1.73578,26.94537
1914-03,17.36993,1.57272,1.69356,1.52632,0.74124,10.78242,0.69772,0.12679,0.4879,2.533,1.33948,0.54825,1.53519,0.01362,14.58227,1.22822,102.27023,0.45105,1.34404,0.3827,0.0765,5.08283,1.63333,3.03922,0.59055,0.00623,1.45485,1.01449,0.34921,10.90247,0.68421,0.03813,,10.99768,0.13863,1.0101,0.05756,0.08605,0.33727,1.73578,26.94537
1914-04,17.07979,1.57272,1.73832,1.52632,0.67852,10.48173,0.69772,0.12846,0.41583,2.533,1.33948,0.51276,1.30716,0.01362,13.0841,1.15597,102.32264,0.42144,1.31899,0.3698,0.08159,4.08746,1.63333,3.03922,0.59055,0.00623,1.40654,1.01449,0.34921,8.9694,0.60965,0.03522,,10.56213,0.13863,1.0101,0.04523,0.08605,0.33727,1.73578,26.94537
1914-05,16.84701,1.57272,1.61822,1.52632,0.65499,10.30801,0.69772,0.12846,0.41028,2.533,1.33948,0.4914,1.40679,0.01362,12.78331,1.14925,101.34939,0.39746,1.21882,0.3698,0.07266,3.79546,1.63333,3.03922,0.59055,0.00623,1.39073,1.01449,0.34921,8.70399,0.66228,0.03522,,9.69973,0.13863,1.0101,0.04728,0.08605,0.33727,1.73578,26.94537
1914-06,16.87628,1.57272,1.61822,1.52632,0.66099,10.33598,0.69772,0.11512,0.42599,2.533,1.33948,0.54665,1.65044,0.01362,15.4438,1.13358,101.97454,0.36907,1.21882,0.3698,0.07374,3.96889,1.63333,3.03922,0.72616,0.00623,1.32752,1.01449,0.34921,8.6262,0.66228,0.03522,,8.52401,0.13863,1.0101,0.04728,0.08605,0.33727,1.73578,26.94537
1914-07,16.13563,1.57272,1.55141,1.52632,0.56185,9.93504,0.69772,0.11512,0.35484,2.533,1.33948,0.51254,1.33073,0.01362,14.44449,0.9719,102.40594,0.32174,1.11864,0.3698,0.06503,3.56384,1.63333,3.03922,0.67804,0.00623,1.13787,1.01449,0.34921,7.9806,0.66228,0.03522,,7.78767,0.13863,1.0101,0.04728,0.08605,0.33727,1.73578,26.94537
1917-01,,1.57272,2.13339,1.52632,0.73361,12.99101,0.69772,0.11512,0.8797,2.533,1.33948,0.63159,1.73096,0.01362,38.15527,2.02919,103.44793,0.7446,2.22068,0.731,2.98809,6.16458,1.63333,3.03922,0.67804,0.00623,3.79291,1.01449,0.34921,12.15759,1.46053,0.05103,,12.58726,0.13863,1.0101,0.04728,0.08605,0.33727,1.73578,26.94537
1917-02,,1.74747,3.24714,1.52632,1.00267,18.88658,0.69772,0.11512,1.21237,2.533,1.33948,0.83873,1.86823,0.01362,66.76165,2.86179,113.69298,1.64293,2.70197,0.7439,5.46992,7.83378,1.63333,3.03922,0.67804,0.00623,6.37795,1.01449,0.34921,19.35378,1.6886,0.08905,1.35275,17.67841,0.13863,1.0101,0.04728,0.08605,0.33727,1.73578,26.94537
